1.332345879020047619e+01,3.718883304183971672e-02,1.871076887376248443e+00,9.596898214214156724e+02,5.116654499068285133e+01,2.368238340542633935e+00,1.756000277485071814e+00,1.030713251134801567e+01
1.429836846571175002e+01,7.700139121070584403e-02,1.397309876938569229e+00,1.069678501948897974e+03,3.321311121473618755e+01,2.767570289419179819e+00,9.775901049287962774e-01,4.631821168057395965e+00
1.196591392563307998e+01,1.001466056565290808e-01,1.678856202934917219e+00,1.446359953526800382e+03,4.626643517765106850e+01,2.433850065459785217e+00,1.214539096418473907e+00,-8.080068810937461876e+00
1.363396413967088350e+01,8.581800439064020403e-02,1.515577805165853720e+00,1.472586109271755504e+03,8.824206720483792310e+01,2.314932848481825456e+00,1.643560373105338313e+00,-7.705412759427268554e+00
1.470905828134864812e+01,4.207781741047598306e-02,1.440035012085284727e+00,1.943159938536298569e+03,9.061351397458298607e+01,2.830677884405666145e+00,9.214045053613784120e-01,-7.604404399358801747e+00
1.244168439942638571e+01,6.036268107949853412e-02,1.511451046596425485e+00,2.412182828593608065e+03,9.279025515802453583e+01,2.513584293401767589e+00,7.291550384792326867e-01,-1.359484004616882125e+01
1.297076514577618056e+01,2.696258540186250927e-02,1.607599548068199047e+00,2.696988347488016643e+03,1.827746011301984908e+01,2.558274675027858436e+00,9.428967484657837517e-01,-7.979514728386178035e+00
1.474154639906045361e+01,8.863754630140728563e-02,1.743725184090785252e+00,2.138760600587532736e+03,1.803796272403450729e+01,2.612897977815805906e+00,1.173715163017199137e+00,-2.047061057305013421e+00
1.108329861998279142e+01,8.994003902336755729e-02,1.155112223711376673e+00,2.460181715140380220e+03,3.901946393140342906e+01,2.460266755038230002e+00,1.765612847984379119e+00,-7.709331203549599998e+00
1.363927646075082301e+01,3.993104752154760795e-02,1.545523443968320976e+00,1.845610888207719427e+03,1.040611263569316236e+01,2.354940266938231552e+00,5.210477413309724248e-01,1.454539867425138411e+01
1.108702181611663917e+01,2.137125476596296939e-02,1.165349679373341329e+00,2.063279597622006804e+03,8.567849948957351103e+01,2.985012692738807427e+00,1.209535418204970458e+00,-3.355005024639961420e+00
1.446053272782936183e+01,7.806298417057672134e-02,1.526760382378705483e+00,1.643614168191002591e+03,9.797766160490404275e+01,2.554102374988619140e+00,1.199002482183721741e+00,-7.667071772041382793e+00
1.386487031357884980e+01,9.560569646581427994e-02,1.094398895717047404e+00,2.890633113051397686e+03,5.369314260300564001e+01,2.259584636429714966e+00,5.282787403010493765e-01,1.478417653224737549e+01
1.136814633627383664e+01,8.434534667948620501e-02,1.501354389927090027e+00,1.043546002004057073e+03,8.821953636281608624e+01,2.571444837467036670e+00,1.564339384535324839e+00,1.364133850203731413e+01
1.329133645878324366e+01,3.409299997922943248e-02,1.105237022663210000e+00,1.550252771160780867e+03,5.346406382262404833e+01,2.365708225736591341e+00,7.500309561216724763e-01,5.671472781387656426e-01
1.230002433547585383e+01,3.350664193124247570e-02,1.684346715977142805e+00,2.232772113798851024e+03,9.237171037343361490e+01,2.493286090544750699e+00,1.271090971306021444e+00,-6.689045820418387578e+00
